3.700000000000000000e+01 1.445000000000000000e+03
3.800000000000000000e+01 1.522000000000000000e+03
3.900000000000000000e+01 1.601000000000000000e+03
4.000000000000000000e+01 1.682000000000000000e+03
4.100000000000000000e+01 1.765000000000000000e+03
4.200000000000000000e+01 1.850000000000000000e+03
4.300000000000000000e+01 1.937000000000000000e+03
4.400000000000000000e+01 2.026000000000000000e+03
4.500000000000000000e+01 2.117000000000000000e+03
4.600000000000000000e+01 2.210000000000000000e+03
4.700000000000000000e+01 2.305000000000000000e+03
4.800000000000000000e+01 2.402000000000000000e+03
4.900000000000000000e+01 2.501000000000000000e+03
-5.000000000000000000e+01 2.502000000000000000e+03
-4.900000000000000000e+01 2.405000000000000000e+03
-4.800000000000000000e+01 2.310000000000000000e+03
-4.700000000000000000e+01 2.217000000000000000e+03
-4.600000000000000000e+01 2.126000000000000000e+03
-4.500000000000000000e+01 2.037000000000000000e+03
-4.400000000000000000e+01 1.950000000000000000e+03
-4.300000000000000000e+01 1.865000000000000000e+03
-4.200000000000000000e+01 1.782000000000000000e+03
-4.100000000000000000e+01 1.701000000000000000e+03
-4.000000000000000000e+01 1.622000000000000000e+03
-3.900000000000000000e+01 1.545000000000000000e+03
-3.800000000000000000e+01 1.470000000000000000e+03
-3.700000000000000000e+01 1.397000000000000000e+03
-3.600000000000000000e+01 1.326000000000000000e+03
-3.500000000000000000e+01 1.257000000000000000e+03
-3.400000000000000000e+01 1.190000000000000000e+03
-3.300000000000000000e+01 1.125000000000000000e+03
-3.200000000000000000e+01 1.062000000000000000e+03
-3.100000000000000000e+01 1.001000000000000000e+03
-3.000000000000000000e+01 9.420000000000000000e+02
-2.900000000000000000e+01 8.850000000000000000e+02
-2.800000000000000000e+01 8.300000000000000000e+02
-2.700000000000000000e+01 7.770000000000000000e+02
-2.600000000000000000e+01 7.260000000000000000e+02
-2.500000000000000000e+01 6.770000000000000000e+02
-2.400000000000000000e+01 6.300000000000000000e+02
-2.300000000000000000e+01 5.850000000000000000e+02
-2.200000000000000000e+01 5.420000000000000000e+02
-2.100000000000000000e+01 5.010000000000000000e+02
-2.000000000000000000e+01 4.620000000000000000e+02
-1.900000000000000000e+01 4.250000000000000000e+02
-1.800000000000000000e+01 3.900000000000000000e+02
-1.700000000000000000e+01 3.570000000000000000e+02
-1.600000000000000000e+01 3.260000000000000000e+02
-1.500000000000000000e+01 2.970000000000000000e+02
-1.400000000000000000e+01 2.700000000000000000e+02
-1.300000000000000000e+01 2.450000000000000000e+02
-1.200000000000000000e+01 2.220000000000000000e+02
-1.100000000000000000e+01 2.010000000000000000e+02
-1.000000000000000000e+01 1.820000000000000000e+02
-9.000000000000000000e+00 1.650000000000000000e+02
-8.000000000000000000e+00 1.500000000000000000e+02
-7.000000000000000000e+00 1.370000000000000000e+02
-6.000000000000000000e+00 1.260000000000000000e+02
-5.000000000000000000e+00 1.170000000000000000e+02
-4.000000000000000000e+00 1.100000000000000000e+02
-3.000000000000000000e+00 1.050000000000000000e+02
-2.000000000000000000e+00 1.020000000000000000e+02
-1.000000000000000000e+00 1.010000000000000000e+02
0.000000000000000000e+00 1.020000000000000000e+02
1.000000000000000000e+00 1.050000000000000000e+02
2.000000000000000000e+00 1.100000000000000000e+02
3.000000000000000000e+00 1.170000000000000000e+02
4.000000000000000000e+00 1.260000000000000000e+02
5.000000000000000000e+00 1.370000000000000000e+02
6.000000000000000000e+00 1.500000000000000000e+02
7.000000000000000000e+00 1.650000000000000000e+02
8.000000000000000000e+00 1.820000000000000000e+02
9.000000000000000000e+00 2.010000000000000000e+02
1.000000000000000000e+01 2.220000000000000000e+02
1.100000000000000000e+01 2.450000000000000000e+02
1.200000000000000000e+01 2.700000000000000000e+02
1.300000000000000000e+01 2.970000000000000000e+02
1.400000000000000000e+01 3.260000000000000000e+02
1.500000000000000000e+01 3.570000000000000000e+02
1.600000000000000000e+01 3.900000000000000000e+02
1.700000000000000000e+01 4.250000000000000000e+02
1.800000000000000000e+01 4.620000000000000000e+02
1.900000000000000000e+01 5.010000000000000000e+02
2.000000000000000000e+01 5.420000000000000000e+02
2.100000000000000000e+01 5.850000000000000000e+02
2.200000000000000000e+01 6.300000000000000000e+02
2.300000000000000000e+01 6.770000000000000000e+02
2.400000000000000000e+01 7.260000000000000000e+02
2.500000000000000000e+01 7.770000000000000000e+02
2.600000000000000000e+01 8.300000000000000000e+02
2.700000000000000000e+01 8.850000000000000000e+02
2.800000000000000000e+01 9.420000000000000000e+02
2.900000000000000000e+01 1.001000000000000000e+03
3.000000000000000000e+01 1.062000000000000000e+03
3.100000000000000000e+01 1.125000000000000000e+03
3.200000000000000000e+01 1.190000000000000000e+03
3.300000000000000000e+01 1.257000000000000000e+03
3.400000000000000000e+01 1.326000000000000000e+03
3.500000000000000000e+01 1.397000000000000000e+03
3.600000000000000000e+01 1.470000000000000000e+03
3.700000000000000000e+01 1.545000000000000000e+03
3.800000000000000000e+01 1.622000000000000000e+03
3.900000000000000000e+01 1.701000000000000000e+03
4.000000000000000000e+01 1.782000000000000000e+03
4.100000000000000000e+01 1.865000000000000000e+03
4.200000000000000000e+01 1.950000000000000000e+03
4.300000000000000000e+01 2.037000000000000000e+03
4.400000000000000000e+01 2.126000000000000000e+03
4.500000000000000000e+01 2.217000000000000000e+03
4.600000000000000000e+01 2.310000000000000000e+03
4.700000000000000000e+01 2.405000000000000000e+03
4.800000000000000000e+01 2.502000000000000000e+03
4.900000000000000000e+01 2.601000000000000000e+03
-5.000000000000000000e+01 3.102000000000000000e+03
-4.900000000000000000e+01 3.005000000000000000e+03
-4.800000000000000000e+01 2.910000000000000000e+03
-4.700000000000000000e+01 2.817000000000000000e+03
-4.600000000000000000e+01 2.726000000000000000e+03
-4.500000000000000000e+01 2.637000000000000000e+03
-4.400000000000000000e+01 2.550000000000000000e+03
-4.300000000000000000e+01 2.465000000000000000e+03
-4.200000000000000000e+01 2.382000000000000000e+03
-4.100000000000000000e+01 2.301000000000000000e+03
-4.000000000000000000e+01 2.222000000000000000e+03
-3.900000000000000000e+01 2.145000000000000000e+03
-3.800000000000000000e+01 2.070000000000000000e+03
-3.700000000000000000e+01 1.997000000000000000e+03
-3.600000000000000000e+01 1.926000000000000000e+03
-3.500000000000000000e+01 1.857000000000000000e+03
-3.400000000000000000e+01 1.790000000000000000e+03
-3.300000000000000000e+01 1.725000000000000000e+03
-3.200000000000000000e+01 1.662000000000000000e+03
-3.100000000000000000e+01 1.601000000000000000e+03
-3.000000000000000000e+01 1.542000000000000000e+03
-2.900000000000000000e+01 1.485000000000000000e+03
-2.800000000000000000e+01 1.430000000000000000e+03
-2.700000000000000000e+01 1.377000000000000000e+03
-2.600000000000000000e+01 1.326000000000000000e+03
-2.500000000000000000e+01 1.277000000000000000e+03
-2.400000000000000000e+01 1.230000000000000000e+03
-2.300000000000000000e+01 1.185000000000000000e+03
-2.200000000000000000e+01 1.142000000000000000e+03
-2.100000000000000000e+01 1.101000000000000000e+03
-2.000000000000000000e+01 1.062000000000000000e+03
-1.900000000000000000e+01 1.025000000000000000e+03
-1.800000000000000000e+01 9.900000000000000000e+02
-1.700000000000000000e+01 9.570000000000000000e+02
-1.600000000000000000e+01 9.260000000000000000e+02
-1.500000000000000000e+01 8.970000000000000000e+02
-1.400000000000000000e+01 8.700000000000000000e+02
-1.300000000000000000e+01 8.450000000000000000e+02
-1.200000000000000000e+01 8.220000000000000000e+02
-1.100000000000000000e+01 8.010000000000000000e+02
-1.000000000000000000e+01 7.820000000000000000e+02
-9.000000000000000000e+00 7.650000000000000000e+02
-8.000000000000000000e+00 7.500000000000000000e+02
-7.000000000000000000e+00 7.370000000000000000e+02
-6.000000000000000000e+00 7.260000000000000000e+02
-5.000000000000000000e+00 7.170000000000000000e+02
-4.000000000000000000e+00 7.100000000000000000e+02
-3.000000000000000000e+00 7.050000000000000000e+02
-2.000000000000000000e+00 7.020000000000000000e+02
-1.000000000000000000e+00 7.010000000000000000e+02
0.000000000000000000e+00 7.020000000000000000e+02
1.000000000000000000e+00 7.050000000000000000e+02
2.000000000000000000e+00 7.100000000000000000e+02
3.000000000000000000e+00 7.170000000000000000e+02
4.000000000000000000e+00 7.260000000000000000e+02
5.000000000000000000e+00 7.370000000000000000e+02
6.000000000000000000e+00 7.500000000000000000e+02
7.000000000000000000e+00 7.650000000000000000e+02
8.000000000000000000e+00 7.820000000000000000e+02
9.000000000000000000e+00 8.010000000000000000e+02
1.000000000000000000e+01 8.220000000000000000e+02
1.100000000000000000e+01 8.450000000000000000e+02
1.200000000000000000e+01 8.700000000000000000e+02
1.300000000000000000e+01 8.970000000000000000e+02
1.400000000000000000e+01 9.260000000000000000e+02
1.500000000000000000e+01 9.570000000000000000e+02
1.600000000000000000e+01 9.900000000000000000e+02
1.700000000000000000e+01 1.025000000000000000e+03
1.800000000000000000e+01 1.062000000000000000e+03
1.900000000000000000e+01 1.101000000000000000e+03
2.000000000000000000e+01 1.142000000000000000e+03
2.100000000000000000e+01 1.185000000000000000e+03
2.200000000000000000e+01 1.230000000000000000e+03
2.300000000000000000e+01 1.277000000000000000e+03
2.400000000000000000e+01 1.326000000000000000e+03
2.500000000000000000e+01 1.377000000000000000e+03
2.600000000000000000e+01 1.430000000000000000e+03
2.700000000000000000e+01 1.485000000000000000e+03
2.800000000000000000e+01 1.542000000000000000e+03
2.900000000000000000e+01 1.601000000000000000e+03
3.000000000000000000e+01 1.662000000000000000e+03
3.100000000000000000e+01 1.725000000000000000e+03
3.200000000000000000e+01 1.790000000000000000e+03
3.300000000000000000e+01 1.857000000000000000e+03
3.400000000000000000e+01 1.926000000000000000e+03
3.500000000000000000e+01 1.997000000000000000e+03
3.600000000000000000e+01 2.070000000000000000e+03
3.700000000000000000e+01 2.145000000000000000e+03
3.800000000000000000e+01 2.222000000000000000e+03
3.900000000000000000e+01 2.301000000000000000e+03
4.000000000000000000e+01 2.382000000000000000e+03
4.100000000000000000e+01 2.465000000000000000e+03
4.200000000000000000e+01 2.550000000000000000e+03
4.300000000000000000e+01 2.637000000000000000e+03
4.400000000000000000e+01 2.726000000000000000e+03
4.500000000000000000e+01 2.817000000000000000e+03
4.600000000000000000e+01 2.910000000000000000e+03
4.700000000000000000e+01 3.005000000000000000e+03
4.800000000000000000e+01 3.102000000000000000e+03
4.900000000000000000e+01 3.201000000000000000e+03
-5.000000000000000000e+01 3.202000000000000000e+03
-4.900000000000000000e+01 3.105000000000000000e+03
-4.800000000000000000e+01 3.010000000000000000e+03
-4.700000000000000000e+01 2.917000000000000000e+03
-4.600000000000000000e+01 2.826000000000000000e+03
-4.500000000000000000e+01 2.737000000000000000e+03
-4.400000000000000000e+01 2.650000000000000000e+03
-4.300000000000000000e+01 2.565000000000000000e+03
-4.200000000000000000e+01 2.482000000000000000e+03
-4.100000000000000000e+01 2.401000000000000000e+03
-4.000000000000000000e+01 2.322000000000000000e+03
-3.900000000000000000e+01 2.245000000000000000e+03
-3.800000000000000000e+01 2.170000000000000000e+03
-3.700000000000000000e+01 2.097000000000000000e+03
-3.600000000000000000e+01 2.026000000000000000e+03
-3.500000000000000000e+01 1.957000000000000000e+03
-3.400000000000000000e+01 1.890000000000000000e+03
-3.300000000000000000e+01 1.825000000000000000e+03
-3.200000000000000000e+01 1.762000000000000000e+03
-3.100000000000000000e+01 1.701000000000000000e+03
-3.000000000000000000e+01 1.642000000000000000e+03
-2.900000000000000000e+01 1.585000000000000000e+03
-2.800000000000000000e+01 1.530000000000000000e+03
-2.700000000000000000e+01 1.477000000000000000e+03
-2.600000000000000000e+01 1.426000000000000000e+03
-2.500000000000000000e+01 1.377000000000000000e+03
-2.400000000000000000e+01 1.330000000000000000e+03
-2.300000000000000000e+01 1.285000000000000000e+03
-2.200000000000000000e+01 1.242000000000000000e+03
-2.100000000000000000e+01 1.201000000000000000e+03
-2.000000000000000000e+01 1.162000000000000000e+03
-1.900000000000000000e+01 1.125000000000000000e+03
-1.800000000000000000e+01 1.090000000000000000e+03
-1.700000000000000000e+01 1.057000000000000000e+03
-1.600000000000000000e+01 1.026000000000000000e+03
-1.500000000000000000e+01 9.970000000000000000e+02
-1.400000000000000000e+01 9.700000000000000000e+02
-1.300000000000000000e+01 9.450000000000000000e+02
-1.200000000000000000e+01 9.220000000000000000e+02
-1.100000000000000000e+01 9.010000000000000000e+02
-1.000000000000000000e+01 8.820000000000000000e+02
-9.000000000000000000e+00 8.650000000000000000e+02
-8.000000000000000000e+00 8.500000000000000000e+02
-7.000000000000000000e+00 8.370000000000000000e+02
-6.000000000000000000e+00 8.260000000000000000e+02
-5.000000000000000000e+00 8.170000000000000000e+02
-4.000000000000000000e+00 8.100000000000000000e+02
-3.000000000000000000e+00 8.050000000000000000e+02
-2.000000000000000000e+00 8.020000000000000000e+02
-1.000000000000000000e+00 8.010000000000000000e+02
0.000000000000000000e+00 8.020000000000000000e+02
1.000000000000000000e+00 8.050000000000000000e+02
2.000000000000000000e+00 8.100000000000000000e+02
3.000000000000000000e+00 8.170000000000000000e+02
4.000000000000000000e+00 8.260000000000000000e+02
5.000000000000000000e+00 8.370000000000000000e+02
6.000000000000000000e+00 8.500000000000000000e+02
7.000000000000000000e+00 8.650000000000000000e+02
8.000000000000000000e+00 8.820000000000000000e+02
9.000000000000000000e+00 9.010000000000000000e+02
1.000000000000000000e+01 9.220000000000000000e+02
1.100000000000000000e+01 9.450000000000000000e+02
1.200000000000000000e+01 9.700000000000000000e+02
1.300000000000000000e+01 9.970000000000000000e+02
1.400000000000000000e+01 1.026000000000000000e+03
1.500000000000000000e+01 1.057000000000000000e+03
1.600000000000000000e+01 1.090000000000000000e+03
1.700000000000000000e+01 1.125000000000000000e+03
1.800000000000000000e+01 1.162000000000000000e+03
1.900000000000000000e+01 1.201000000000000000e+03
2.000000000000000000e+01 1.242000000000000000e+03
2.100000000000000000e+01 1.285000000000000000e+03
2.200000000000000000e+01 1.330000000000000000e+03
2.300000000000000000e+01 1.377000000000000000e+03
2.400000000000000000e+01 1.426000000000000000e+03
2.500000000000000000e+01 1.477000000000000000e+03
2.600000000000000000e+01 1.530000000000000000e+03
2.700000000000000000e+01 1.585000000000000000e+03
2.800000000000000000e+01 1.642000000000000000e+03
2.900000000000000000e+01 1.701000000000000000e+03
3.000000000000000000e+01 1.762000000000000000e+03
3.100000000000000000e+01 1.825000000000000000e+03
3.200000000000000000e+01 1.890000000000000000e+03
3.300000000000000000e+01 1.957000000000000000e+03
3.400000000000000000e+01 2.026000000000000000e+03
3.500000000000000000e+01 2.097000000000000000e+03
3.600000000000000000e+01 2.170000000000000000e+03
3.700000000000000000e+01 2.245000000000000000e+03
3.800000000000000000e+01 2.322000000000000000e+03
3.900000000000000000e+01 2.401000000000000000e+03
4.000000000000000000e+01 2.482000000000000000e+03
4.100000000000000000e+01 2.565000000000000000e+03
4.200000000000000000e+01 2.650000000000000000e+03
4.300000000000000000e+01 2.737000000000000000e+03
4.400000000000000000e+01 2.826000000000000000e+03
4.500000000000000000e+01 2.917000000000000000e+03
4.600000000000000000e+01 3.010000000000000000e+03
4.700000000000000000e+01 3.105000000000000000e+03
4.800000000000000000e+01 3.202000000000000000e+03
4.900000000000000000e+01 3.301000000000000000e+03
-5.000000000000000000e+01 1.702000000000000000e+03
-4.900000000000000000e+01 1.605000000000000000e+03
-4.800000000000000000e+01 1.510000000000000000e+03
-4.700000000000000000e+01 1.417000000000000000e+03
-4.600000000000000000e+01 1.326000000000000000e+03
-4.500000000000000000e+01 1.237000000000000000e+03
-4.400000000000000000e+01 1.150000000000000000e+03
-4.300000000000000000e+01 1.065000000000000000e+03
-4.200000000000000000e+01 9.820000000000000000e+02
-4.100000000000000000e+01 9.010000000000000000e+02
-4.000000000000000000e+01 8.220000000000000000e+02
-3.900000000000000000e+01 7.450000000000000000e+02
-3.800000000000000000e+01 6.700000000000000000e+02
-3.700000000000000000e+01 5.970000000000000000e+02
-3.600000000000000000e+01 5.260000000000000000e+02
-3.500000000000000000e+01 4.570000000000000000e+02
-3.400000000000000000e+01 3.900000000000000000e+02
-3.300000000000000000e+01 3.250000000000000000e+02
-3.200000000000000000e+01 2.620000000000000000e+02
-3.100000000000000000e+01 2.010000000000000000e+02
-3.000000000000000000e+01 1.420000000000000000e+02
-2.900000000000000000e+01 8.500000000000000000e+01
-2.800000000000000000e+01 3.000000000000000000e+01
-2.700000000000000000e+01 -2.300000000000000000e+01
-2.600000000000000000e+01 -7.400000000000000000e+01
-2.500000000000000000e+01 -1.230000000000000000e+02
-2.400000000000000000e+01 -1.700000000000000000e+02
-2.300000000000000000e+01 -2.150000000000000000e+02
-2.200000000000000000e+01 -2.580000000000000000e+02
-2.100000000000000000e+01 -2.990000000000000000e+02
-2.000000000000000000e+01 -3.380000000000000000e+02
-1.900000000000000000e+01 -3.750000000000000000e+02
-1.800000000000000000e+01 -4.100000000000000000e+02
-1.700000000000000000e+01 -4.430000000000000000e+02
-1.600000000000000000e+01 -4.740000000000000000e+02
-1.500000000000000000e+01 -5.030000000000000000e+02
-1.400000000000000000e+01 -5.300000000000000000e+02
-1.300000000000000000e+01 -5.550000000000000000e+02
-1.200000000000000000e+01 -5.780000000000000000e+02
-1.100000000000000000e+01 -5.990000000000000000e+02
-1.000000000000000000e+01 -6.180000000000000000e+02
-9.000000000000000000e+00 -6.350000000000000000e+02
-8.000000000000000000e+00 -6.500000000000000000e+02
-7.000000000000000000e+00 -6.630000000000000000e+02
-6.000000000000000000e+00 -6.740000000000000000e+02
-5.000000000000000000e+00 -6.830000000000000000e+02
-4.000000000000000000e+00 -6.900000000000000000e+02
-3.000000000000000000e+00 -6.950000000000000000e+02
-2.000000000000000000e+00 -6.980000000000000000e+02
-1.000000000000000000e+00 -6.990000000000000000e+02
0.000000000000000000e+00 -6.980000000000000000e+02
1.000000000000000000e+00 -6.950000000000000000e+02
2.000000000000000000e+00 -6.900000000000000000e+02
3.000000000000000000e+00 -6.830000000000000000e+02
4.000000000000000000e+00 -6.740000000000000000e+02
5.000000000000000000e+00 -6.630000000000000000e+02
6.000000000000000000e+00 -6.500000000000000000e+02
7.000000000000000000e+00 -6.350000000000000000e+02
8.000000000000000000e+00 -6.180000000000000000e+02
9.000000000000000000e+00 -5.990000000000000000e+02
1.000000000000000000e+01 -5.780000000000000000e+02
1.100000000000000000e+01 -5.550000000000000000e+02
1.200000000000000000e+01 -5.300000000000000000e+02
1.300000000000000000e+01 -5.030000000000000000e+02
1.400000000000000000e+01 -4.740000000000000000e+02
1.500000000000000000e+01 -4.430000000000000000e+02
1.600000000000000000e+01 -4.100000000000000000e+02
1.700000000000000000e+01 -3.750000000000000000e+02
1.800000000000000000e+01 -3.380000000000000000e+02
1.900000000000000000e+01 -2.990000000000000000e+02
2.000000000000000000e+01 -2.580000000000000000e+02
2.100000000000000000e+01 -2.150000000000000000e+02
2.200000000000000000e+01 -1.700000000000000000e+02
2.300000000000000000e+01 -1.230000000000000000e+02
2.400000000000000000e+01 -7.400000000000000000e+01
2.500000000000000000e+01 -2.300000000000000000e+01
2.600000000000000000e+01 3.000000000000000000e+01
2.700000000000000000e+01 8.500000000000000000e+01
2.800000000000000000e+01 1.420000000000000000e+02
2.900000000000000000e+01 2.010000000000000000e+02
3.000000000000000000e+01 2.620000000000000000e+02
3.100000000000000000e+01 3.250000000000000000e+02
3.200000000000000000e+01 3.900000000000000000e+02
3.300000000000000000e+01 4.570000000000000000e+02
3.400000000000000000e+01 5.260000000000000000e+02
3.500000000000000000e+01 5.970000000000000000e+02
3.600000000000000000e+01 6.700000000000000000e+02
3.700000000000000000e+01 7.450000000000000000e+02
3.800000000000000000e+01 8.220000000000000000e+02
3.900000000000000000e+01 9.010000000000000000e+02
4.000000000000000000e+01 9.820000000000000000e+02
4.100000000000000000e+01 1.065000000000000000e+03
4.200000000000000000e+01 1.150000000000000000e+03
4.300000000000000000e+01 1.237000000000000000e+03
4.400000000000000000e+01 1.326000000000000000e+03
4.500000000000000000e+01 1.417000000000000000e+03
4.600000000000000000e+01 1.510000000000000000e+03
4.700000000000000000e+01 1.605000000000000000e+03
4.800000000000000000e+01 1.702000000000000000e+03
4.900000000000000000e+01 1.801000000000000000e+03
-5.000000000000000000e+01 1.602000000000000000e+03
-4.900000000000000000e+01 1.505000000000000000e+03
-4.800000000000000000e+01 1.410000000000000000e+03
-4.700000000000000000e+01 1.317000000000000000e+03
-4.600000000000000000e+01 1.226000000000000000e+03
-4.500000000000000000e+01 1.137000000000000000e+03
-4.400000000000000000e+01 1.050000000000000000e+03
-4.300000000000000000e+01 9.650000000000000000e+02
-4.200000000000000000e+01 8.820000000000000000e+02
-4.100000000000000000e+01 8.010000000000000000e+02
-4.000000000000000000e+01 7.220000000000000000e+02
-3.900000000000000000e+01 6.450000000000000000e+02
-3.800000000000000000e+01 5.700000000000000000e+02
-3.700000000000000000e+01 4.970000000000000000e+02
-3.600000000000000000e+01 4.260000000000000000e+02
-3.500000000000000000e+01 3.570000000000000000e+02
-3.400000000000000000e+01 2.900000000000000000e+02
-3.300000000000000000e+01 2.250000000000000000e+02
-3.200000000000000000e+01 1.620000000000000000e+02
-3.100000000000000000e+01 1.010000000000000000e+02
-3.000000000000000000e+01 4.200000000000000000e+01
-2.900000000000000000e+01 -1.500000000000000000e+01
-2.800000000000000000e+01 -7.000000000000000000e+01
-2.700000000000000000e+01 -1.230000000000000000e+02
-2.600000000000000000e+01 -1.740000000000000000e+02
-2.500000000000000000e+01 -2.230000000000000000e+02
-2.400000000000000000e+01 -2.700000000000000000e+02
-2.300000000000000000e+01 -3.150000000000000000e+02
-2.200000000000000000e+01 -3.580000000000000000e+02
-2.100000000000000000e+01 -3.990000000000000000e+02
-2.000000000000000000e+01 -4.380000000000000000e+02
-1.900000000000000000e+01 -4.750000000000000000e+02
-1.800000000000000000e+01 -5.100000000000000000e+02
-1.700000000000000000e+01 -5.430000000000000000e+02
-1.600000000000000000e+01 -5.740000000000000000e+02
-1.500000000000000000e+01 -6.030000000000000000e+02
-1.400000000000000000e+01 -6.300000000000000000e+02
-1.300000000000000000e+01 -6.550000000000000000e+02
-1.200000000000000000e+01 -6.780000000000000000e+02
-1.100000000000000000e+01 -6.990000000000000000e+02
-1.000000000000000000e+01 -7.180000000000000000e+02
-9.000000000000000000e+00 -7.350000000000000000e+02
-8.000000000000000000e+00 -7.500000000000000000e+02
-7.000000000000000000e+00 -7.630000000000000000e+02
-6.000000000000000000e+00 -7.740000000000000000e+02
-5.000000000000000000e+00 -7.830000000000000000e+02
-4.000000000000000000e+00 -7.900000000000000000e+02
-3.000000000000000000e+00 -7.950000000000000000e+02
-2.000000000000000000e+00 -7.980000000000000000e+02
-1.000000000000000000e+00 -7.990000000000000000e+02
0.000000000000000000e+00 -7.980000000000000000e+02
1.000000000000000000e+00 -7.950000000000000000e+02
2.000000000000000000e+00 -7.900000000000000000e+02
3.000000000000000000e+00 -7.830000000000000000e+02
4.000000000000000000e+00 -7.740000000000000000e+02
5.000000000000000000e+00 -7.630000000000000000e+02
6.000000000000000000e+00 -7.500000000000000000e+02
7.000000000000000000e+00 -7.350000000000000000e+02
8.000000000000000000e+00 -7.180000000000000000e+02
9.000000000000000000e+00 -6.990000000000000000e+02
1.000000000000000000e+01 -6.780000000000000000e+02
1.100000000000000000e+01 -6.550000000000000000e+02
1.200000000000000000e+01 -6.300000000000000000e+02
1.300000000000000000e+01 -6.030000000000000000e+02
1.400000000000000000e+01 -5.740000000000000000e+02
1.500000000000000000e+01 -5.430000000000000000e+02
