Id,SalePrice
163,274560.2310278077
164,116497.50260839511
165,97831.62238094393
166,195221.86817386615
167,196754.9876512823
168,235510.89636714908
169,167834.80762674712
170,217420.16231574077
171,244900.6924335748
172,125864.18640922305
173,151701.1415525307
174,343549.75710740656
175,106043.50143401428
176,186458.57911351
177,122127.97183100892
178,130311.99936021755
179,158812.1234764263
180,167448.72337960906
181,190353.28271253477
182,300546.4419221517
183,200620.5769115863
184,244741.90580596254
185,201418.42022963482
186,200385.3277998543
187,133050.35731938467
188,143445.67784791987
189,172667.68097436865
190,278257.9167528034
191,194420.31331810774
192,210327.01205584267
193,370524.62644207245
194,129504.20750299744
195,218546.10509192286
196,212616.4760074554
197,245473.53307569074
198,167414.40600927031
199,213565.14431753365
200,157518.98078183216
201,193602.3994422118
202,124570.72566620269
203,111745.33983674839
204,201207.04985992683
205,303949.2843673765
206,226203.60847869224
207,126091.40989569655
208,219483.2688696602
209,228859.50200973524
210,183273.681563753
211,178316.23183014998
212,235579.18873184314
213,234684.37158664007
214,114672.38250703002
215,239138.9006761956
216,144220.951930922
217,144678.8592379007
218,168648.72499376658
219,229597.94787931314
220,208315.1081982313
221,164520.09794847638
222,240753.4358036495
223,120375.72906817075
224,164057.1170329142
225,236788.40081210728
226,89512.12793151759
227,166258.59246667713
228,200087.2078961654
229,184021.84617198867
230,183040.2804995781
231,223744.09076062206
232,243968.34045960414
233,178751.78223792854
234,224680.50619354172
235,179586.7221050939
236,212687.0589100174
237,260341.59945875403
238,180297.47478782397
239,353464.89496138314
240,163549.03627853058
241,207986.47005666562
242,159251.18635131005
243,122666.25799055093
244,126806.5767454962
245,362428.43290558783
246,149671.01103480827
247,149163.28403930351
248,169345.22040837075
249,215069.30766712246
250,124629.8641143288
251,152247.25447338447
252,413753.2758822775
253,228315.3190009714
254,343314.6417326284
255,118337.02315483897
256,179686.08718919352
257,359691.5475089352
258,189472.6682729508
259,134661.79060556178
260,142846.2041937033
261,189642.75815493616
262,216082.27088443688
263,169852.990230416
264,137959.7845064489
265,228232.24887526562
266,271226.22783827747
267,290971.1855300073
268,174255.0240797712
269,153282.14954966278
270,117572.0085340035
271,142182.24622083962
272,225301.11984042244
273,217688.71484467285
274,149066.97128110635
275,131276.21164476476
276,173572.58139861608
277,246113.55612870277
278,127403.1614981022
279,230847.4318060435
280,216702.17359385418
281,263184.75730812276
282,136545.28445839635
283,118961.08073981806
284,93832.16037299324
285,183185.49143325037
286,180228.72381687374
287,187682.59783409833
288,141029.87917279563
289,129238.62831207643
290,129263.0722577174
291,153377.31190264487
292,149543.5582830369
293,159065.0836664989
294,140595.0175240295
295,238620.98351468882
296,182903.50798352982
297,160955.5779862673
298,142350.34274356152
299,226095.44939362523
300,91660.83425195066
301,199028.88737463765
302,178274.31177861552
303,161430.2099138628
304,191363.69169709078
305,214411.0594476541
306,239097.48272506282
307,144784.5241660488
308,163783.7022437182
309,146944.3198973262
310,144397.40311725668
311,191673.69724637803
312,137432.23832088438
313,155639.63580362394
314,139387.0226206212
315,185677.8428204995
316,155444.99575717706
317,210812.6682032182
318,123663.6303585198
319,203231.0338913631
320,134839.681833488
321,169374.34626439813
322,187468.7817730523
323,125472.05044279499
324,154242.5723746105
325,240652.3876747381
326,137920.28495523095
327,198310.77509721238
328,143969.50808628567
329,226433.29510350595
330,137310.17057995725
331,256641.99357278258
332,141071.85892312473
333,46500.46320744867
334,115532.29495949026
335,133807.18574839408
336,231007.7460638057
337,80595.2603846883
338,168329.8769021652
339,146439.91432325385
340,159387.44031577825
341,157993.82134935458
342,199330.66262184724
343,222880.92215030716
344,176701.02137934227
345,182693.48346132674
346,211806.89602766227
347,197025.44566853272
348,110200.65415533456
349,223996.58475871073
350,301566.1721403541
351,154410.5491656235
352,363000.96500595036
353,120024.5795338778
354,256413.92723109297
355,171347.75585607847
356,134040.51981199768
357,153479.86390577623
358,293224.1893474156
359,155045.08816540462
360,298392.2749654161
361,163656.629584701
362,144336.53610855516
363,245429.5224889918
364,238081.67655811252
365,115215.44071064635
366,208305.7741601891
367,142100.22353720677
368,137136.54559880344
369,218828.39385940653
370,281506.65155221795
371,135240.122252104
372,162382.61434102914
373,165065.13779501247
374,186627.25720316585
375,156980.6531507529
376,188487.3525760697
377,127330.05517660969
378,96178.0919106032
379,387713.3335564923
380,174521.7998507639
381,107928.45020588952
382,151493.70991681924
383,130653.33328209368
384,157728.29013622343
385,137530.67884172895
386,150655.63540807212
387,456559.0528568695
388,220207.99025765958
389,83085.48757842743
390,158612.89428809777
391,94021.79734370415
392,290223.38011517545
393,164267.33149182936
394,121107.84396570803
395,208246.25277061402
396,100411.93106793276
397,296706.937747095
398,164314.44059535052
399,264041.74719377153
400,134885.5005879246
401,155193.71135326836
402,161839.79167871427
403,178413.2136702497
404,154247.0432528585
405,305314.51766646275
406,365628.29759776586
407,210800.5456804224
408,178478.11820615942
409,156771.44635893466
410,118466.42911996941
411,174191.8401133251
412,151602.68211664926
413,182172.18683823996
414,228760.78014435424
415,131078.92377242958
416,330106.03691499087
417,144463.1590156455
418,132421.448503112
419,205521.04674569468
420,140555.44898810826
421,111341.16342233914
422,216709.12828071538
423,150634.99002151028
424,130455.81756306074
425,154299.93717480666
426,125995.70103106894
427,106853.97174976168
428,160455.0305855164
429,225908.46497332014
430,302126.52746644703
431,143265.63778404088
432,153348.65245043335
433,168511.75412320814
434,148283.08480323714
435,396143.2171415777
436,151724.86149213224
437,145348.08497539425
438,127225.7022914586
439,162257.65053682058
440,160160.69208270876
441,220847.22448190526
442,207912.24914986026
443,208566.83838844582
444,327917.022453723
445,130924.78783748257
446,137228.292135185
447,139135.27954672807
448,298763.4890263119
449,153850.67182805383
450,118993.08983952466
451,220202.48285728402
452,190656.7793879789
453,247246.80933499048
454,202991.3441584651
455,198711.43830082932
456,143395.78856102785
457,94361.7726151715
458,188508.39900080417
459,195314.17757243448
460,150646.62130688527
461,171439.25546377458
462,124589.27436544558
463,144325.78810703257
464,224055.3553876718
465,224004.4845403647
466,163946.1254285129
467,152761.07697112532
468,157193.8911847992
469,141140.49912112762
470,192056.6331583375
471,117329.10194037105
472,153262.059366961
473,97552.70233038963
474,378698.0028549623
475,120365.79659429654
476,130336.11257674497
477,192700.95091965515
478,175951.2267282502
479,211831.71357059904
480,115062.06878936796
481,178303.0660290894
482,124251.99603190368
483,211331.43227348317
484,170385.88157407538
485,204514.75077428462
486,150078.94880078326
487,244279.92019188657
488,138610.45385588263
489,238011.68238315775
490,196691.07975382416
491,130983.95389104674
492,203819.87271583613
493,141525.06482550484
494,182106.40388350046
495,100096.60286531858
496,140739.33505902655
497,153012.81019277996
498,223858.61211674314
499,310296.6363696985
500,292131.29029510537
501,186768.6170836122
502,143500.13465371012
503,168821.84951781825
504,111089.64831038554
505,142547.41411495628
506,129076.13490955424
507,143077.53676207864
508,171559.09952281648
509,142012.50165190635
510,138249.0101460126
511,192358.8976764842
512,167486.48494274908
513,385622.4978802142
514,163715.62475217014
515,197822.79769938005
516,190982.64247707292
517,184684.75560867833
518,131306.4560860545
519,206063.85973481528
520,153084.500114066
521,136233.91156779387
522,123262.7338602319
523,195752.88811714033
524,100574.70189252244
525,160549.68391543013
526,330447.87917681754
527,118250.44299561296
528,209774.3522457616
529,138742.71141565323
530,143069.65341770375
531,165468.04896527872
532,206195.33770752416
533,340503.4977072273
534,228499.18384652692
535,123221.14531367146
536,124919.39556060811
537,107071.54301899255
538,168965.2091486301
539,152014.4365422988
540,191690.01232944816
541,200930.5837102269
542,182648.5369923058
543,124695.33250478521
544,166544.33562532585
545,187036.02422019275
546,216564.0514255996
547,134186.82000980657
548,173465.9818496956
549,162187.98450242926
550,166343.77265068056
551,102753.16613882115
552,190706.45528499753
553,223626.2274193777
554,95334.23916135689
555,190893.70055613047
556,211442.76079347287
557,100003.40516558303
558,156660.51104120497
559,164046.62007572193
560,157507.50008607566
561,165043.905863976
562,202303.405988219
563,210128.6932249885
564,176726.87154922727
565,216555.15004253603
566,263976.55006553174
567,116108.84185428782
568,345544.3023413772
569,200421.08948362785
570,180274.67215470513
571,229556.322851316
572,195499.68803769335
573,139377.03185706655
574,196219.1496197504
575,220515.39971301248
576,136101.2834566228
577,232074.21098274048
578,194457.29332482984
579,149048.86031458405
580,204555.15339331146
581,300825.68053300487
582,219151.38342177274
583,173772.24234420477
584,158759.34502220392
585,226090.16454653052
586,184195.43204050296
587,344154.72932378214
588,248961.62855868958
589,245452.85337632793
590,225148.70205085806
591,140479.910385891
592,278626.28629778384
593,188663.4751400922
594,147749.06425118982
595,120511.78658378022
596,304661.124448383
597,129242.61359161338
598,125192.96921728631
599,207971.58108524006
600,153072.5602912078
601,162677.972302259
602,152704.06605276332
603,153971.72100812077
604,147961.89911028737
605,282980.4020642226
606,211889.42697897492
607,121970.77944499582
608,239295.48215656594
609,134903.8494785582
610,206794.75032509278
611,152185.5722775984
612,239990.7734788674
613,146634.10947801662
614,258054.25275006346
615,169133.89072850454
616,202527.47740075388
617,126776.69882112365
618,202434.4684493447
619,183917.252320679
620,139377.03185706655
621,215983.88582505065
622,157011.1600842544
623,181149.44344497038
624,216285.53711243713
625,226274.17258496044
626,144755.0670269366
627,212259.0050451128
628,97877.34688771948
629,136497.24368085992
630,272129.41258118616
631,114471.09086797599
632,333822.10482330085
633,126163.4614389737
634,174295.23739008282
635,133584.38980797463
636,207431.9273968343
637,283480.39605645667
638,264481.09572854417
639,324969.5353964805
640,145431.29029735815
641,321759.32194650185
642,131528.11419220676
643,52953.83810900098
644,307745.0900178434
645,209006.06523072784
646,113003.21962827128
647,264991.7404362203
648,190031.08795255134
649,268780.9545598018
650,253278.52931219593
651,169279.75106263437
652,158291.7556086905
653,197330.50837446033
654,139649.20546579472
655,176446.36546262426
656,311247.60842779116
657,122035.17140696228
658,241219.03789259164
659,125432.83954973445
660,152372.94241335464
661,198356.20929474113
662,118045.82893624569
663,204929.43971237662
664,183288.10199013154
665,152180.45554439767
666,230498.03090361354
667,103878.61538868291
668,175069.22514933674
669,225098.67872360384
670,178658.17511282972
671,208341.34248393404
672,147823.5476526745
673,163360.85185430685
674,143082.15712261118
675,185262.5530146373
676,166121.5979969302
677,139464.20683310053
678,203713.1430715697
679,142280.07790773505
680,180690.3426300962
681,202850.64841035742
682,236085.29761965264
683,147180.8968438073
684,216251.68425311742
685,143604.2285498463
686,349443.0968564544
687,157995.47448938867
688,148637.44931380797
689,159652.07891686453
690,144284.9303150886
691,267604.8195993317
692,110394.1343722288
693,132094.42591084813
694,174308.81662517658
695,101631.07624402778
696,131517.03716311455
697,151287.17392453135
698,137706.32814957434
699,199504.21065733003
700,157750.03047021394
701,139096.80982218607
702,222883.69341415825
703,191090.2289877122
704,194458.93094949264
705,164020.7780329943
706,207482.20806033502
707,153599.8750430831
708,137640.36096329885
709,125957.94366466666
710,133943.2843979916
711,114794.322010387
712,298660.97809339315
713,195596.5211133912
714,183788.27705009418
715,266784.9176318253
716,297502.22073105926
717,169991.25347232062
718,138101.8094524717
719,151117.22212742886
720,224201.73800538827
721,199102.14013403704
722,132729.85088425723
723,190599.6340160558
724,201924.92972786445
725,191106.34222152826
726,136700.35848276722
727,224832.00189385837
728,222319.1216554307
729,242137.33988919432
730,140783.65901753335
731,176329.69791855203
732,213313.03975343597
733,143847.7701102955
734,139433.35961149534
735,113075.98528094283
736,151795.3716288174
737,307804.00832964614
738,224186.23285154707
739,248017.35147159427
740,178052.4513626194
741,279972.0365957103
742,359756.7018283658
743,175640.7049196622
744,321883.1451574761
745,151709.76163763803
746,159211.7545541126
747,169465.69388155997
748,176289.73506818496
749,224910.2590856743
750,167070.3051808593
751,215317.42642588902
752,168893.6939403622
753,221427.8177614658
754,190117.82812862762
755,157998.89753933053
756,216780.6612668326
757,131222.15474661038
758,224874.589636604
759,271315.1233924101
760,183083.2325960174
761,138304.96029760546
762,252939.65580526696
763,143772.9096165498
764,207685.06582608147
765,301653.01994321164
766,174569.86300680795
767,211371.03914796546
768,291800.9814493299
769,190247.80666565345
770,132348.1901727469
771,200374.20439163139
772,140960.77967811126
773,201320.40164449502
774,98542.97513524989
775,243493.51317906906
776,182856.53059122353
777,125802.15628916655
778,216756.067993452
779,242682.13088659538
780,182129.5649382169
781,135569.0775904758
782,134369.6046423717
783,230588.89598762494
784,147923.43170955742
785,140723.25992448025
786,315863.668685385
787,191698.10823730173
788,172033.3147327888
789,222758.81012057484
790,168868.20580806342
791,194816.1084424282
792,223237.86626182465
793,186640.25943852324
794,153572.90232554337
795,236460.6850593044
796,214656.47032668238
797,138619.73795946385
798,213977.50093150785
799,156779.5372055738
800,338723.7099191754
801,145982.04298356117
802,173589.25825693872
803,138192.57964532776
804,170240.04598794176
805,212129.3316583363
806,221306.81495547883
807,131336.69259762287
808,147536.72840590347
809,114128.78725676767
810,145760.16347948354
811,172704.24452056387
812,219198.66797266918
813,169267.76801075306
814,135586.2479908977
815,267574.82236863783
816,124752.86194991703
817,335939.7018744546
818,204183.88765422118
819,192477.6312336914
820,260027.2820922972
821,174732.22114267747
822,150765.34604272115
823,291956.03459785634
824,290939.6326717207
825,250302.70833487154
826,178146.1367102699
827,201775.84695032274
828,137277.4887966822
829,141024.69289977162
830,213412.71803427665
831,121644.60944249651
832,338036.6258151434
833,210580.00231785962
834,222273.7584209012
835,285184.4574795456
836,267935.71905526717
837,213422.88970668823
838,220050.63309932416
839,209784.04485069323
840,201657.7243946967
841,146285.94593082287
842,172638.3508447803
843,208351.10651409684
844,190433.9245898939
845,122990.10004786958
846,187339.74016005496
847,146316.7657383671
848,126388.35513716526
849,184647.22829831648
850,146356.89927493295
851,184038.52142605517
852,205239.96241335175
853,239051.2324614555
854,162296.05532785144
855,149722.15440675718
856,225344.44217787462
857,258176.79511089533
858,140058.60520975772
859,153370.20729381577
860,215100.24051774445
861,133885.01293034246
862,324599.4022486695
863,186921.56599468392
864,295425.2326831322
865,146455.65959730727
866,133600.2547322634
867,150366.6842212421
868,139096.08706690732
869,225266.8995924911
870,146776.5194004948
871,123868.19352557688
872,191171.51632830035
873,197372.98267026956
874,301085.17201050126
875,85883.22247838361
876,169816.94411180378
877,158754.16285263057
878,220848.7155016535
879,170680.52876477892
880,238055.56692191423
881,311412.94869039214
882,148433.26008131864
883,197196.50805514771
884,247912.95018804056
885,264634.0612374742
886,202060.35469152773
887,152894.68089034525
888,198640.42231595
889,216692.36678312722
890,144407.96341351487
891,132566.22085076268
892,162210.55723026383
893,152379.32413660918
894,224631.9249169008
895,89154.41220558678
896,172645.97855204644
897,134024.46629922674
898,205303.211976606
899,229181.84522346305
900,319862.77035197226
901,171103.7762287528
902,134545.5431767485
903,143381.55638390052
904,156122.9126311133
905,174855.28913598694
906,225408.00704720494
907,126407.559985588
908,193250.34345715021
909,174783.52529218383
910,174755.6155760233
911,106110.00968573122
912,195207.80939616796
913,268664.55350598204
914,176717.98231872762
915,125302.71809844732
916,183521.46809157115
917,350900.1483370327
918,134994.79151997686
919,112188.22196433294
920,252608.96143358698
921,222669.0010392968
922,355170.96207776136
923,224814.49330648012
924,216550.7677741767
925,185389.8327190358
926,200770.69059831696
927,117911.0542045516
928,206563.47081439383
